index,qubits,sys_noisy,sys_ideal,ideal,noisy
20,8,ibmq_kolkata,AerSimulator,"[0.53846157, 0.52307695, 0.51282054, 0.52820516, 0.48205128, 0.50769234, 0.48205128, 0.50256413]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,8,ibmq_kolkata,AerSimulator,"[0.5159575, 0.63829786, 0.47340426, 0.5106383, 0.53723407, 0.48404256, 0.38297874, 0.5106383]","[0.49624062, 0.5112782, 0.96240604, 0.49624062, 0.49624062, 0.49624062, 0.48872182, 0.49624062]"
22,8,ibmq_kolkata,AerSimulator,"[0.5048544, 0.5048544, 0.5291262, 0.50970876, 0.49029127, 0.5145631, 0.5048544, 0.5]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
23,8,ibmq_kolkata,AerSimulator,"[0.51269037, 0.49238577, 0.5025381, 0.48730963, 0.4822335, 0.46192893, 0.49746192, 0.5177665]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,8,ibmq_kolkata,AerSimulator,"[0.4827586, 0.50246304, 0.49753696, 0.50246304, 0.49753696, 0.50246304, 0.49753696, 0.5073892]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.516129, 0.516129, 0.48387095, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.47826087, 0.47826087, 0.6956522, 0.5217391, 0.47826087]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
3,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.4827586, 0.51724136, 0.44827586, 0.51724136, 0.4827586]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
4,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.516129, 0.48387095, 0.516129, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.6666667, 0.0, 0.6666667, 0.33333334, 0.33333334]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.4375, 0.5, 0.9375, 0.5, 0.4375]"
10,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.53333336, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.48387095, 0.48387095, 0.48387095, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.36363637, 0.36363637, 0.90909094, 0.27272728, 0.27272728]"
13,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.48387095, 0.516129, 0.516129, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.516129, 0.516129, 0.48387095, 0.516129]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.46666667, 0.46666667, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.3181818, 0.5, 0.6363636, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.51724136, 0.4827586, 0.44827586, 0.4827586, 0.51724136]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.48387095, 0.516129, 0.516129, 0.516129]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.516129, 0.516129, 0.48387095, 0.48387095, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.48387095, 0.48387095, 0.48387095, 0.516129, 0.48387095]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
22,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.46666667, 0.5, 0.53333336]","[0.0, 0.0, 0.0, 0.48, 0.52, 0.64, 0.52, 0.52]"
23,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,5,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.5, 0.33333334, 0.5, 0.5, 0.6666667]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5]"
0,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4915254, 0.5084746, 0.47457626, 0.4915254, 0.5084746, 0.45762712]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5869565, 0.5, 0.5217391, 0.5652174, 0.45652175, 0.5869565]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5535714, 0.5, 0.44642857, 0.48214287, 0.5, 0.48214287]","[0.0, 0.0, 0.49056605, 0.5471698, 0.6037736, 0.4716981, 0.509434, 0.5283019]"
3,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.4920635, 0.50793654, 0.50793654, 0.4920635, 0.50793654, 0.50793654]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
4,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.45614034, 0.5263158, 0.54385966, 0.50877196, 0.50877196, 0.5263158]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.50793654, 0.50793654, 0.4920635, 0.4920635, 0.4920635, 0.4920635]","[0.0, 0.0, 0.525, 0.575, 0.5, 0.475, 0.8, 0.5]"
6,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.516129, 0.5, 0.516129, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.5, 0.48333332, 0.53333336, 0.5, 0.53333336]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5081967, 0.4918033, 0.5081967, 0.5081967, 0.4918033, 0.5081967]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.3125, 0.25, 0.3125, 0.9375, 0.3125, 0.25]"
10,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.47457626, 0.5254237, 0.5254237, 0.5254237, 0.5084746, 0.5084746]","[0.0, 0.0, 0.5365854, 0.5609756, 0.5121951, 0.5365854, 0.7804878, 0.5121951]"
11,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.54, 0.4, 0.4, 0.48, 0.54, 0.56]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.51785713, 0.5, 0.51785713, 0.48214287, 0.51785713]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.47540984, 0.5081967, 0.5081967, 0.5081967, 0.4918033, 0.4918033]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5084746, 0.5084746, 0.4915254, 0.5084746, 0.5084746, 0.5254237]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.516129, 0.48387095, 0.516129, 0.5, 0.5, 0.48387095]","[0.0, 0.0, 0.5263158, 0.47368422, 0.84210527, 0.5263158, 0.5, 0.5]"
16,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5081967, 0.52459013, 0.4918033, 0.5081967, 0.4918033, 0.4918033]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.48387095, 0.516129, 0.516129, 0.5, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5084746, 0.5084746, 0.5084746, 0.5254237, 0.4915254, 0.4915254]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.47368422, 0.5263158, 0.5263158, 0.50877196, 0.50877196, 0.5263158]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5, 0.4, 0.0, 0.8, 0.4, 0.5]","[0.0, 0.0, 0.50793654, 0.50793654, 0.4920635, 0.50793654, 0.4920635, 0.50793654]"
22,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.51666665, 0.53333336, 0.5, 0.5, 0.46666667, 0.51666665]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
23,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.5081967, 0.5081967, 0.4918033, 0.5081967, 0.5081967, 0.52459013]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
24,6,ibmq_kolkata,AerSimulator,"[0.0, 0.0, 0.516129, 0.5, 0.48387095, 0.5, 0.48387095, 0.516129]","[0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0,8,ibmq_kolkata,AerSimulator,"[0.475, 0.49, 0.5, 0.49, 0.47, 0.515, 0.51, 0.495]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
1,8,ibmq_kolkata,AerSimulator,"[0.5121951, 0.502439, 0.5219512, 0.47804877, 0.5121951, 0.52682924, 0.49268293, 0.53170735]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
2,8,ibmq_kolkata,AerSimulator,"[0.530303, 0.4848485, 0.4949495, 0.4949495, 0.53535354, 0.4949495, 0.479798, 0.510101]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
3,8,ibmq_kolkata,AerSimulator,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8787879, 0.21212122, 0.21212122, 0.21212122, 0.33333334, 0.21212122, 0.24242425, 0.42424244]"
4,8,ibmq_kolkata,AerSimulator,"[0.49289098, 0.50236964, 0.48815167, 0.507109, 0.52606636, 0.49763033, 0.47867298, 0.507109]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
5,8,ibmq_kolkata,AerSimulator,"[0.4879227, 0.5120773, 0.49758455, 0.5024155, 0.49275362, 0.5169082, 0.47826087, 0.4879227]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
6,8,ibmq_kolkata,AerSimulator,"[0.502439, 0.49756098, 0.502439, 0.51707315, 0.4878049, 0.502439, 0.48292682, 0.5121951]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
7,8,ibmq_kolkata,AerSimulator,"[0.4818653, 0.50259066, 0.51295334, 0.48704663, 0.51295334, 0.4974093, 0.49222797, 0.48704663]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
8,8,ibmq_kolkata,AerSimulator,"[0.49758455, 0.49275362, 0.47342995, 0.49758455, 0.5072464, 0.49275362, 0.5072464, 0.5072464]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
9,8,ibmq_kolkata,AerSimulator,"[0.52238804, 0.48258707, 0.49253732, 0.5074627, 0.54228854, 0.54228854, 0.5124378, 0.52238804]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
10,8,ibmq_kolkata,AerSimulator,"[0.5102041, 0.5, 0.5, 0.45408162, 0.53061223, 0.48469388, 0.47959185, 0.48469388]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
11,8,ibmq_kolkata,AerSimulator,"[0.49519232, 0.49519232, 0.4903846, 0.5144231, 0.49519232, 0.52403843, 0.5, 0.50961536]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
12,8,ibmq_kolkata,AerSimulator,"[0.51428574, 0.50476193, 0.4904762, 0.5095238, 0.50476193, 0.52380955, 0.5095238, 0.50476193]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
13,8,ibmq_kolkata,AerSimulator,"[0.5418719, 0.4827586, 0.45320198, 0.50246304, 0.5073892, 0.49753696, 0.5221675, 0.51724136]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
14,8,ibmq_kolkata,AerSimulator,"[0.515, 0.555, 0.475, 0.52, 0.5, 0.455, 0.49, 0.515]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
15,8,ibmq_kolkata,AerSimulator,"[0.48058254, 0.4854369, 0.49514562, 0.50970876, 0.5145631, 0.50970876, 0.49029127, 0.4854369]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
16,8,ibmq_kolkata,AerSimulator,"[0.47938144, 0.5, 0.5, 0.48969072, 0.48969072, 0.52577317, 0.48969072, 0.49484536]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
17,8,ibmq_kolkata,AerSimulator,"[0.4973545, 0.37037036, 0.5132275, 0.5185185, 0.5185185, 0.5185185, 0.48677248, 0.5026455]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
18,8,ibmq_kolkata,AerSimulator,"[0.5105263, 0.53157896, 0.52105266, 0.47894737, 0.46842104, 0.4473684, 0.5473684, 0.5105263]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
19,8,ibmq_kolkata,AerSimulator,"[0.49238577, 0.52284265, 0.49746192, 0.51269037, 0.51269037, 0.5076142, 0.5076142, 0.5431472]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
20,8,ibmq_kolkata,AerSimulator,"[0.5147059, 0.5245098, 0.47549018, 0.48039216, 0.50980395, 0.48039216, 0.49509802, 0.50490195]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
21,8,ibmq_kolkata,AerSimulator,"[0.44827586, 0.47783253, 0.5073892, 0.50246304, 0.51724136, 0.5369458, 0.50246304, 0.47783253]","[0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.5019608, 0.49803922, 0.5019608, 0.5019608]"
