qubits,ideal,noisy
8,"[0.426,0.4988,0.474,0.5265,0.5015,0.497,0.54,0.4585]","[0.501,0.4717,0.5205,0.4561,0.5049,0.3906,0.5059,0.4746]"
8,"[0.023,0.5487,0.0001,0.2383,0.1373,0.069,0.6885,0.2825]","[0.0615,0.4258,0.0479,0.2637,0.5088,0.2422,0.6660,0.5352]"
8,"[0.4748,0.4335,0.5525,0.5042,0.5353,0.4965,0.5238,0.5312]","[0.5410,0.4941,0.5166,0.5400,0.4912,0.3613,0.5059,0.4922]"
8,"[0.5107,0.5372,0.4728,0.552,0.504,0.504,0.4775,0.4723]","[0.4805,0.5225,0.5508,0.4746,0.4883,0.3643,0.4941,0.5166]"
8,"[0.507,0.482,0.5347,0.5165,0.4132,0.4855,0.4058,0.494]","[0.4971,0.5059,0.4951,0.5195,0.4951,0.3691,0.4941,0.501]"
8,"[0.9595,0.3573,0.4538,0.8198,0.5638,0.6743,0.5433,0.4885]","[0.9375,0.3682,0.5518,0.835,0.4951,0.4648,0.4912,0.502]"
8,"[0.473,0.5625,0.5265,0.4843,0.456,0.52,0.6413,0.4922]","[0.5068,0.4854,0.5078,0.5068,0.5107,0.5088,0.4365,0.4980]"
8,"[0.5257,0.5173,0.4832,0.4395,0.5245,0.4577,0.5125,0.5315]","[0.5234,0.4736,0.4844,0.4990,0.4863,0.5039,0.5078,0.4961]"
8,"[0.4383,0.5443,0.5192,0.4717,0.496,0.5002,0.5205,0.506]","[0.4873,0.5088,0.5107,0.4834,0.4834,0.4941,0.4854,0.5137]"
8,"[0.4448,0.4755,0.5153,0.4428,0.5623,0.4737,0.49,0.5023]","[0.5059,0.4463,0.4795,0.4951,0.4844,0.3506,0.4727,0.4990]"
8,"[0.4372,0.5585,0.493,0.4803,0.4618,0.509,0.477,0.4638]","[0.4844,0.501,0.4756,0.4697,0.4893,0.4941,0.4961,0.5225]"
8,"[0.4927,0.5355,0.479,0.503,0.5242,0.5067,0.5,0.4645]","[0.5029,0.4883,0.4951,0.5,0.4922,0.3564,0.4814,0.4814]"
8,"[0.4927,0.539,0.4897,0.5385,0.5702,0.5055,0.5213,0.4857]","[0.5127,0.4893,0.4707,0.5244,0.4941,0.5,0.5176,0.502]"
8,"[0.5955,0.4205,0.4865,0.4845,0.539,0.5135,0.5525,0.537]","[0.4785,0.5332,0.5117,0.4912,0.5029,0.4678,0.4844,0.4668]"
8,"[0.5365,0.4877,0.476,0.5573,0.5312,0.5387,0.464,0.4915]","[0.4922,0.5146,0.5166,0.4971,0.5146,0.4785,0.4883,0.5107]"
8,"[0.532,0.5222,0.4975,0.491,0.5052,0.5523,0.5197,0.4942]","[0.5088,0.4893,0.5068,0.4756,0.5098,0.501,0.4941,0.5166]"
8,"[0.4785,0.4868,0.4967,0.5683,0.4635,0.4913,0.622,0.503]","[0.4932,0.6064,0.4873,0.4873,0.4971,0.502,0.5186,0.4971]"
8,"[0.4787,0.4647,0.4683,0.4873,0.5275,0.411,0.566,0.493]","[0.459,0.5137,0.4863,0.4893,0.4873,0.4990,0.4863,0.4883]"
8,"[0.4692,0.576,0.513,0.4428,0.5,0.4975,0.549,0.5297]","[0.5049,0.5791,0.5547,0.5166,0.4990,0.335,0.5137,0.5029]"
8,"[0.5217,0.4652,0.5138,0.5257,0.4725,0.4972,0.5085,0.5107]","[0.4971,0.501,0.626,0.5088,0.4902,0.5039,0.4854,0.4756]"
8,"[0.2097,0.349,0.0001,0.4947,0.1752,0.7178,0.4942,0.1265]","[0.2412,0.3369,0.0312,0.4863,0.2217,0.7246,0.5098,0.1475]"
8,"[0.4845,0.467,0.5487,0.5207,0.4815,0.4992,0.4685,0.5293]","[0.4844,0.4717,0.4961,0.4697,0.5195,0.4648,0.4893,0.502]"
8,"[0.537,0.4557,0.5035,0.4803,0.5365,0.5437,0.5185,0.489]","[0.4805,0.5117,0.5322,0.5029,0.5146,0.502,0.5215,0.5166]"
8,"[0.9885,0.381,0.0001,0.9885,0.0001,0.0001,0.4947,0.0001]","[0.9639,0.3799,0.0342,0.9551,0.0361,0.0146,0.4863,0.0107]"
8,"[0.5493,0.4942,0.4302,0.562,0.5188,0.5132,0.4655,0.5088]","[0.4990,0.5098,0.5117,0.5107,0.5195,0.4102,0.4990,0.4941]"
8,"[0.503,0.5045,0.544,0.3643,0.493,0.5447,0.5107,0.474]","[0.4932,0.5059,0.5254,0.3691,0.4941,0.4775,0.5146,0.502]"
8,"[0.4958,0.52,0.5297,0.5585,0.529,0.5562,0.4947,0.4785]","[0.4834,0.4883,0.5156,0.5039,0.4883,0.5049,0.5117,0.5381]"
8,"[0.4992,0.4615,0.494,0.4995,0.4473,0.4715,0.4798,0.4818]","[0.5049,0.5039,0.4922,0.4824,0.4941,0.5215,0.5,0.4990]"
8,"[0.4602,0.483,0.5375,0.5217,0.484,0.4978,0.4855,0.4765]","[0.4902,0.5283,0.4961,0.4834,0.5234,0.4805,0.5098,0.5088]"
8,"[0.5312,0.513,0.5272,0.5265,0.4717,0.4793,0.4965,0.5052]","[0.4727,0.4795,0.4951,0.4736,0.5068,0.4854,0.5078,0.4678]"
8,"[0.5285,0.4642,0.517,0.4478,0.525,0.4913,0.4902,0.551]","[0.5107,0.5039,0.4814,0.5078,0.4932,0.4961,0.4834,0.5098]"
8,"[0.4848,0.535,0.2585,0.4978,0.7925,0.7475,0.5497,0.542]","[0.5381,0.4727,0.4209,0.4795,0.7676,0.5059,0.5615,0.5156]"
8,"[0.4995,0.5272,0.5312,0.4762,0.495,0.5523,0.5268,0.4913]","[0.4922,0.4902,0.5068,0.4893,0.5068,0.3281,0.5098,0.5107]"
8,"[0.4675,0.482,0.4748,0.551,0.4717,0.4885,0.366,0.499]","[0.4629,0.5,0.5117,0.5098,0.5117,0.502,0.4902,0.501]"
8,"[0.4737,0.4885,0.5353,0.4615,0.5015,0.4947,0.519,0.5565]","[0.5078,0.5059,0.4922,0.5088,0.5225,0.4893,0.5088,0.5049]"
8,"[0.437,0.4745,0.5332,0.499,0.5612,0.5255,0.4375,0.4595]","[0.4922,0.4834,0.4873,0.4883,0.5293,0.5098,0.4932,0.5146]"
8,"[0.4877,0.4622,0.5727,0.4897,0.5058,0.4703,0.4852,0.5102]","[0.5,0.4990,0.4736,0.4775,0.4971,0.3477,0.5244,0.4941]"
8,"[0.521,0.4708,0.4437,0.4498,0.488,0.5125,0.484,0.5058]","[0.4863,0.4688,0.4805,0.5156,0.4961,0.5098,0.5078,0.4932]"
8,"[0.493,0.6423,0.5242,0.4933,0.864,0.5005,0.5872,0.8925]","[0.5107,0.6357,0.5312,0.5098,0.8701,0.5156,0.5996,0.8711]"
8,"[0.4733,0.4745,0.5437,0.466,0.4855,0.4482,0.5107,0.4893]","[0.4883,0.5,0.4785,0.4941,0.4736,0.4629,0.5244,0.4736]"
8,"[0.702,0.502,0.6265,0.472,0.4017,0.3758,0.5253,0.3187]","[0.6182,0.4805,0.3643,0.501,0.4482,0.4766,0.4941,0.4453]"
8,"[0.4652,0.466,0.49,0.431,0.5592,0.517,0.547,0.4773]","[0.501,0.4639,0.4727,0.4766,0.5068,0.5,0.4971,0.4795]"
8,"[0.5005,0.5207,0.5288,0.5535,0.504,0.481,0.4563,0.5178]","[0.5176,0.4766,0.5039,0.4932,0.4814,0.5195,0.5039,0.5322]"
8,"[0.7563,0.4997,0.4922,0.5073,0.5157,0.4848,0.4315,0.6008]","[0.501,0.4834,0.5186,0.4863,0.5078,0.4883,0.5029,0.5967]"
8,"[0.5343,0.5213,0.507,0.524,0.5228,0.5225,0.548,0.5138]","[0.5215,0.5088,0.5146,0.4512,0.5156,0.3203,0.4814,0.4854]"
8,"[0.496,0.0001,0.5073,0.8002,0.0165,0.502,0.5052,0.0325]","[0.5098,0.0225,0.4932,0.8018,0.0791,0.4951,0.4521,0.0410]"
8,"[0.5188,0.532,0.4728,0.5145,0.5365,0.5035,0.4523,0.523]","[0.4961,0.4902,0.5117,0.4824,0.5059,0.3525,0.4844,0.4990]"
8,"[0.5102,0.7667,0.6392,0.7125,0.37,0.1182,0.494,0.5612]","[0.4951,0.5088,0.5117,0.4844,0.4297,0.6113,0.4912,0.4824]"
8,"[0.6275,0.3203,0.4647,0.9025,0.3198,0.5107,0.7782,0.15]","[0.6035,0.3271,0.4863,0.8818,0.4795,0.3604,0.5049,0.1660]"
8,"[0.5017,0.5107,0.4198,0.4735,0.538,0.5357,0.492,0.5205]","[0.4756,0.4863,0.5303,0.5098,0.4932,0.3428,0.5254,0.5088]"
8,"[0.421,0.48,0.5092,0.5128,0.5368,0.5023,0.6292,0.453]","[0.5098,0.5293,0.4844,0.4688,0.502,0.3369,0.4883,0.4746]"
8,"[0.4767,0.53,0.4502,0.5307,0.486,0.5665,0.447,0.5215]","[0.5137,0.5176,0.4854,0.4893,0.5234,0.4893,0.4473,0.4668]"
8,"[0.9005,0.7345,0.4435,0.487,0.2045,0.7775,0.5217,0.8802]","[0.8711,0.7217,0.4736,0.5322,0.2080,0.7559,0.5195,0.8535]"
8,"[0.5088,0.4683,0.5178,0.4877,0.5625,0.5027,0.5052,0.4787]","[0.4678,0.4785,0.4990,0.4766,0.5029,0.4834,0.4570,0.5039]"
8,"[0.4782,0.5173,0.5245,0.469,0.5477,0.5013,0.5048,0.491]","[0.459,0.4951,0.4922,0.5205,0.4902,0.5195,0.5068,0.5312]"
8,"[0.578,0.5425,0.4277,0.559,0.6478,0.5138,0.472,0.609]","[0.5215,0.4531,0.4805,0.5049,0.4824,0.3613,0.5029,0.4951]"
8,"[0.258,0.2463,0.4863,0.0282,0.492,0.4065,0.2485,1.]","[0.2422,0.2646,0.4814,0.0615,0.4932,0.3291,0.2676,0.9844]"
8,"[0.7885,0.5005,0.5863,0.7095,0.3943,0.468,0.8445,0.3965]","[0.3545,0.5137,0.5137,0.5352,0.4785,0.4697,0.4932,0.5029]"
8,"[0.475,0.5132,0.463,0.4857,0.5585,0.5425,0.5275,0.5115]","[0.4971,0.4736,0.5088,0.4834,0.502,0.3789,0.502,0.4521]"
8,"[0.5337,0.4922,0.504,0.5738,0.4875,0.326,0.4805,0.5157]","[0.5283,0.502,0.4570,0.5098,0.5098,0.4844,0.4893,0.5059]"
8,"[0.4947,0.0001,0.8075,0.623,0.498,0.733,0.714,0.2663]","[0.4971,0.0283,0.8223,0.6035,0.4775,0.5459,0.4854,0.2822]"
8,"[0.513,0.511,0.532,0.574,0.556,0.4173,0.5188,0.477]","[0.4941,0.5264,0.5205,0.5674,0.5557,0.3428,0.5107,0.4424]"
8,"[0.4723,0.0001,0.0001,0.0001,0.0001,0.0001,0.4723,0.0001]","[0.459,0.0137,0.0293,0.0195,0.0332,0.0117,0.46,0.0049]"
8,"[0.4967,0.5058,0.5355,0.5002,0.5698,0.4857,0.523,0.5063]","[0.4971,0.4844,0.5078,0.4990,0.5049,0.3525,0.4893,0.4971]"
8,"[0.1458,0.5105,0.992,0.4863,0.9927,0.478,0.17,0.9927]","[0.1504,0.4707,0.96,0.5098,0.9658,0.4697,0.1621,0.9844]"
8,"[0.5038,0.5362,0.5113,0.5008,0.4978,0.478,0.5023,0.481]","[0.5146,0.4971,0.4883,0.501,0.5039,0.5049,0.5117,0.5166]"
8,"[0.5385,0.014,0.2965,0.5058,0.5065,0.975,0.6398,0.5077]","[0.5361,0.1953,0.502,0.5205,0.501,0.6328,0.4570,0.4971]"
8,"[0.4705,0.4762,0.4925,0.5098,0.4442,0.4735,0.4625,0.4767]","[0.4941,0.5107,0.4785,0.5146,0.4883,0.3369,0.5098,0.5039]"
8,"[0.3528,0.9998,0.1727,0.2993,0.121,0.7648,0.169,0.354]","[0.3379,0.9805,0.376,0.3936,0.3008,0.7305,0.4912,0.5117]"
8,"[0.7048,0.5077,0.4978,0.3625,0.7038,0.3943,0.312,0.3943]","[0.6738,0.5,0.4873,0.3701,0.6709,0.3887,0.335,0.3955]"
8,"[0.491,0.4655,0.5213,0.555,0.459,0.4908,0.467,0.5098]","[0.4609,0.5059,0.5049,0.4766,0.4814,0.4023,0.4766,0.4834]"
8,"[0.5123,0.462,0.5345,0.4095,0.4925,0.4735,0.498,0.4615]","[0.502,0.5059,0.4795,0.4805,0.4639,0.5127,0.4863,0.4863]"
8,"[0.4582,0.4897,0.4845,0.5732,0.5365,0.5888,0.4145,0.4908]","[0.5068,0.501,0.4863,0.5088,0.5049,0.584,0.5215,0.4834]"
8,"[0.4985,0.347,0.4658,0.6633,0.3887,0.48,0.2278,0.4852]","[0.5068,0.5088,0.5049,0.3906,0.501,0.5156,0.4883,0.542]"
8,"[0.999,0.997,0.8953,0.6202,0.6777,0.2065,0.0001,0.0413]","[0.9785,0.9746,0.8564,0.6484,0.6689,0.2285,0.0186,0.0488]"
8,"[0.0001,0.449,0.999,0.7218,0.4002,0.001,0.449,0.0001]","[0.0225,0.4502,0.9707,0.7109,0.3809,0.0186,0.4521,0.0078]"
8,"[0.4715,0.521,0.4895,0.5035,0.755,0.546,0.5372,0.4602]","[0.4922,0.5088,0.5068,0.4883,0.5,0.4951,0.5,0.4824]"
8,"[0.4805,0.4765,0.5505,0.4622,0.4525,0.5562,0.5197,0.502]","[0.5156,0.4902,0.4990,0.5205,0.501,0.4844,0.4902,0.5107]"
8,"[0.4877,0.4972,0.5107,0.5023,0.4655,0.439,0.508,0.4922]","[0.4893,0.4863,0.4971,0.5039,0.4658,0.4854,0.4785,0.5156]"
8,"[0.4985,0.0001,0.0001,0.0001,0.829,0.0001,0.0001,0.9695]","[0.501,0.0068,0.0186,0.0225,0.7988,0.4971,0.4697,0.9639]"
8,"[0.5015,0.5257,0.5217,0.4825,0.549,0.5038,0.5117,0.527]","[0.5098,0.4912,0.4775,0.4971,0.5078,0.3818,0.4980,0.5039]"
8,"[0.5383,0.5082,0.5475,0.508,0.4142,0.5095,0.5205,0.506]","[0.4863,0.4854,0.5088,0.4482,0.4941,0.5176,0.4990,0.4971]"
8,"[0.4625,0.5238,0.4462,0.5005,0.5592,0.4288,0.4695,0.5128]","[0.5146,0.5605,0.5234,0.4766,0.4736,0.5059,0.5059,0.5098]"
8,"[0.5155,0.5027,0.5325,0.5195,0.5552,0.4493,0.517,0.5008]","[0.4668,0.4844,0.4912,0.4951,0.4863,0.4990,0.4844,0.4932]"
8,"[0.5013,0.8758,0.3243,0.499,0.207,0.2007,0.2508,0.0001]","[0.501,0.8428,0.459,0.502,0.5,0.3564,0.5244,0.2852]"
8,"[0.475,0.3817,0.5598,0.473,0.4543,0.509,0.438,0.4243]","[0.4727,0.3818,0.4824,0.4902,0.4805,0.4844,0.4287,0.4854]"
8,"[0.4685,0.406,0.5305,0.5573,0.5135,0.563,0.5295,0.5013]","[0.5283,0.4668,0.4688,0.4932,0.5127,0.5029,0.5039,0.5127]"
8,"[0.0001,1.,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001]","[0.0283,0.9912,0.0254,0.0293,0.0391,0.0137,0.0127,0.0068]"
8,"[0.5,0.075,0.5875,0.4835,0.3503,0.2498,0.8953,0.5472]","[0.4893,0.252,0.5312,0.5049,0.3682,0.3965,0.4453,0.5400]"
8,"[0.486,0.381,0.5017,0.5885,0.4728,0.5288,0.5383,0.5242]","[0.5078,0.4941,0.5146,0.4814,0.4844,0.5186,0.5127,0.4971]"
8,"[0.4505,0.5085,0.508,0.5727,0.5825,0.4762,0.4705,0.5082]","[0.5,0.4727,0.4912,0.5684,0.5098,0.4980,0.4854,0.5195]"
8,"[0.5048,0.5745,0.491,0.5745,0.5027,1.,0.4852,0.488]","[0.4844,0.5898,0.4941,0.5879,0.4980,0.3281,0.4951,0.5146]"
8,"[0.5067,0.5048,0.4723,0.4753,0.4955,0.518,0.5082,0.4945]","[0.4648,0.501,0.4980,0.4844,0.5068,0.502,0.4785,0.5068]"
8,"[0.229,0.6582,0.5255,0.907,0.6898,0.5425,0.7663,0.426]","[0.252,0.4219,0.4688,0.8594,0.3828,0.4639,0.7451,0.3691]"
8,"[0.4325,0.5067,0.592,0.4983,0.5822,0.897,0.5008,0.326]","[0.4463,0.4932,0.4863,0.4531,0.4961,0.4619,0.4902,0.3838]"
8,"[0.4893,0.5115,0.4958,0.5167,0.5148,0.4818,0.447,0.534]","[0.4951,0.5107,0.5146,0.5107,0.4863,0.4941,0.5117,0.4980]"
8,"[0.0001,0.0001,0.0001,0.6615,0.6615,0.0001,0.0001,0.0001]","[0.0225,0.0127,0.0303,0.6807,0.6826,0.0156,0.0078,0.0117]"
8,"[0.4185,0.5033,0.5033,0.519,0.4893,0.5565,0.5178,0.4913]","[0.4834,0.5146,0.4785,0.4893,0.5146,0.4961,0.4756,0.4922]"
8,"[0.4852,0.53,0.4975,0.4888,0.4325,0.5067,0.565,0.536]","[0.4893,0.4805,0.5205,0.5039,0.4941,0.6455,0.4668,0.5098]"
8,"[0.5455,0.4975,0.5033,0.477,0.4902,0.445,0.4925,0.4812]","[0.4795,0.4736,0.4746,0.5029,0.4756,0.4941,0.5078,0.4834]"
8,"[0.5293,0.519,0.473,0.453,0.5207,0.4575,0.4865,0.5623]","[0.5195,0.3594,0.4834,0.4844,0.5029,0.4805,0.5137,0.5049]"
8,"[0.502,0.4695,0.453,0.462,0.472,0.4757,0.5255,0.4532]","[0.4814,0.5068,0.5039,0.4648,0.5293,0.4824,0.5195,0.5146]"
8,"[0.6705,0.4622,0.5795,0.4557,0.526,0.3932,0.4457,0.5297]","[0.4971,0.4844,0.5781,0.4785,0.5244,0.5283,0.4863,0.5312]"
8,"[0.5148,0.389,0.4823,0.5075,0.5383,0.5345,0.5052,0.5502]","[0.4941,0.4766,0.5039,0.5068,0.501,0.377,0.4795,0.4463]"
8,"[0.0001,1.,0.9847,1.,0.0001,0.0558,0.504,0.5157]","[0.0352,0.9844,0.9512,0.9785,0.0371,0.3486,0.4932,0.4951]"
8,"[0.4238,0.4868,0.3243,0.5748,0.436,0.4387,0.4935,0.4355]","[0.4258,0.4717,0.3389,0.4775,0.4990,0.3496,0.5322,0.4492]"
8,"[0.4893,0.5815,0.5393,0.5583,0.5462,0.2463,0.4803,0.4655]","[0.4863,0.5977,0.5078,0.5244,0.4863,0.3438,0.4951,0.3359]"
8,"[0.5215,0.4843,0.524,0.5173,0.552,0.459,0.4615,0.4512]","[0.5078,0.4971,0.5049,0.5088,0.4521,0.5371,0.4873,0.5049]"
8,"[0.5293,0.4935,0.589,0.4363,0.5242,0.5767,0.4958,0.4975]","[0.4814,0.5088,0.4971,0.5137,0.4893,0.5225,0.5098,0.4814]"
8,"[0.4848,0.5297,0.5383,0.5,0.5055,0.5113,0.4755,0.5337]","[0.5098,0.4629,0.4697,0.5107,0.5039,0.3408,0.4824,0.4785]"
8,"[0.4655,0.441,0.4672,0.522,0.49,0.5405,0.5577,0.5098]","[0.5156,0.5117,0.5303,0.4648,0.4873,0.4521,0.5068,0.5117]"
8,"[0.4717,0.497,0.5552,0.5295,0.5002,0.5288,0.5027,0.5665]","[0.5205,0.5137,0.5342,0.5039,0.4609,0.4766,0.5049,0.5576]"
8,"[0.5665,0.8965,1.,0.205,0.2403,0.9308,0.4983,0.9967]","[0.5225,0.8486,0.9746,0.2217,0.5215,0.3555,0.4883,0.9814]"
8,"[0.4978,0.4518,0.4773,0.5235,0.5185,0.5577,0.4785,0.4435]","[0.4980,0.4697,0.4727,0.4844,0.4912,0.3203,0.4844,0.4023]"
8,"[0.4697,0.5142,0.4605,0.4762,0.5173,0.498,0.48,0.482]","[0.4541,0.5156,0.5293,0.5059,0.4805,0.4775,0.4951,0.502]"
8,"[0.3005,0.6873,0.4087,0.6805,0.485,0.4965,0.4975,0.4437]","[0.3604,0.4951,0.4375,0.6475,0.5137,0.4854,0.4863,0.5107]"
8,"[0.433,0.4955,0.542,0.474,0.5,0.5328,0.5015,0.4803]","[0.4883,0.4814,0.4863,0.5371,0.4775,0.5068,0.5,0.5]"
8,"[0.4955,0.4975,0.5332,0.511,0.468,0.5265,0.512,0.4715]","[0.4932,0.4902,0.5156,0.5078,0.4932,0.3330,0.5254,0.4951]"
8,"[0.519,0.5035,0.5567,0.529,0.5385,0.5155,0.4832,0.5307]","[0.4766,0.4863,0.5029,0.5039,0.4912,0.4824,0.4873,0.5059]"
8,"[0.4965,0.4585,0.4325,0.4807,0.5107,0.585,0.548,0.492]","[0.5225,0.5098,0.4922,0.5293,0.5049,0.3857,0.501,0.4971]"
8,"[0.5605,0.461,0.5005,0.494,0.5368,0.4978,0.4395,0.5002]","[0.4941,0.5127,0.4785,0.4512,0.5195,0.4824,0.4912,0.4971]"
8,"[0.4347,0.48,0.5067,0.671,0.3832,0.7168,0.517,0.499]","[0.5117,0.4443,0.4922,0.6211,0.3799,0.4648,0.5176,0.4746]"
8,"[0.6465,0.4855,0.5493,0.422,0.61,0.4705,0.7697,0.3395]","[0.4785,0.4502,0.5371,0.4844,0.5264,0.4873,0.4990,0.5127]"
8,"[0.442,0.465,0.511,0.48,0.4467,0.4945,0.4938,0.4753]","[0.5,0.5225,0.5127,0.4990,0.4980,0.5029,0.4893,0.5137]"
8,"[0.5253,0.516,0.5185,0.5077,0.5353,0.5235,0.4967,0.4525]","[0.5107,0.4854,0.502,0.5088,0.5186,0.4922,0.4922,0.4805]"
8,"[0.51,0.517,0.4983,0.5042,0.4947,0.5583,0.5293,0.5163]","[0.4834,0.5117,0.5088,0.4902,0.501,0.5117,0.5215,0.5049]"
8,"[0.5155,0.5727,0.493,0.5543,0.495,0.5592,0.4868,0.5337]","[0.4951,0.4883,0.5234,0.4863,0.5176,0.3525,0.4834,0.4893]"
8,"[0.4938,0.5272,0.5903,0.5372,0.5268,0.6055,0.5247,0.4745]","[0.4932,0.4951,0.4941,0.4619,0.5205,0.377,0.5029,0.5088]"
8,"[0.4178,0.517,0.46,0.4852,0.5157,0.5165,0.4325,0.597]","[0.4756,0.4980,0.4990,0.4658,0.4883,0.4863,0.4639,0.5596]"
8,"[0.4865,0.4773,0.4735,0.4688,0.566,0.4798,0.488,0.478]","[0.4883,0.5107,0.4922,0.4990,0.4893,0.502,0.4961,0.5518]"
8,"[0.491,0.5695,0.5785,0.4778,0.5552,0.4785,0.4992,0.488]","[0.5146,0.5127,0.4844,0.5029,0.4746,0.4873,0.4902,0.5137]"
8,"[0.521,0.5073,0.5403,0.5165,0.4983,0.5185,0.4918,0.5345]","[0.4756,0.4932,0.5195,0.5195,0.4893,0.5078,0.5303,0.5146]"
8,"[0.4938,0.3473,0.926,0.3505,0.2663,0.7513,0.2618,0.3052]","[0.4570,0.4062,0.5674,0.5186,0.5098,0.5107,0.4814,0.4873]"
8,"[0.6093,0.6345,0.7788,0.4757,0.4938,0.4848,0.4988,0.4837]","[0.6660,0.5781,0.6416,0.5078,0.4941,0.4814,0.4971,0.4893]"
8,"[0.514,0.4798,0.5195,0.541,0.5048,0.4978,0.481,0.5275]","[0.4990,0.5146,0.4824,0.4902,0.4951,0.4043,0.4512,0.5068]"
8,"[0.5217,0.5055,0.4967,0.513,0.4955,0.5,0.5,0.4618]","[0.4824,0.4951,0.502,0.4717,0.4746,0.4609,0.5195,0.5049]"
8,"[0.5307,0.5228,0.481,0.523,0.5013,0.5105,0.5375,0.5415]","[0.4775,0.4785,0.5215,0.5127,0.501,0.4932,0.5303,0.4961]"
8,"[0.5598,0.5215,0.5502,0.4975,0.4988,0.557,0.4865,0.4865]","[0.4961,0.5039,0.4834,0.4629,0.5088,0.4932,0.4639,0.5176]"
8,"[0.4778,0.477,0.4885,0.5052,0.4585,0.511,0.4498,0.6145]","[0.4756,0.4863,0.4932,0.4658,0.5127,0.4492,0.5098,0.6230]"
8,"[0.4773,0.5885,0.5337,0.5163,0.5328,0.575,0.4735,0.4798]","[0.5205,0.5078,0.4902,0.4932,0.542,0.3711,0.5029,0.4775]"
8,"[0.0001,0.2945,0.1982,0.151,0.24,0.4958,0.9952,0.502]","[0.0244,0.3027,0.2178,0.1475,0.2646,0.4873,0.9854,0.4727]"
8,"[0.8505,0.5357,0.5623,0.2528,0.3722,0.064,0.5913,0.543]","[0.6436,0.5127,0.5293,0.2598,0.417,0.4824,0.4980,0.5332]"
8,"[0.923,0.354,0.4363,0.1552,0.4178,0.4933,0.4983,0.9678]","[0.7832,0.4980,0.4688,0.4521,0.5059,0.4902,0.5039,0.9668]"
8,"[0.4945,0.5293,0.4947,0.4753,0.476,0.492,0.4863,0.4863]","[0.5098,0.5049,0.4834,0.4824,0.4766,0.5146,0.5352,0.5254]"
8,"[0.2623,0.53,0.3975,0.527,0.4435,0.5222,0.603,0.6045]","[0.3604,0.4883,0.3857,0.4863,0.4727,0.5439,0.5088,0.5469]"
8,"[0.4627,0.5562,0.5055,0.536,0.4902,0.4895,0.5293,0.5192]","[0.4912,0.4541,0.4717,0.5098,0.5176,0.5098,0.4844,0.4883]"
8,"[0.5175,0.5472,0.504,0.5312,0.4997,0.5723,0.5447,0.4315]","[0.4971,0.4795,0.5146,0.5049,0.4873,0.4893,0.5078,0.5049]"
8,"[0.4035,0.5232,0.7315,0.2013,0.4942,0.3165,0.658,0.33]","[0.4004,0.5059,0.7461,0.2051,0.4834,0.6152,0.4805,0.3418]"
8,"[0.5045,0.4755,0.4983,0.5115,0.0505,0.5142,0.5533,0.888]","[0.4863,0.4844,0.502,0.4873,0.1016,0.4971,0.5527,0.8545]"
8,"[0.4785,0.4958,0.2435,0.698,0.096,1.,0.5242,0.866]","[0.4844,0.5068,0.2578,0.7002,0.4902,0.6650,0.4941,0.8662]"
8,"[0.493,0.494,0.469,0.4288,0.5255,0.4597,0.507,0.462]","[0.4883,0.5195,0.5205,0.4561,0.4854,0.5410,0.5195,0.5059]"
8,"[0.4798,0.4665,0.0562,0.8882,0.5095,0.838,0.6603,0.4423]","[0.4834,0.4785,0.0947,0.8721,0.5195,0.8398,0.6816,0.4346]"
8,"[0.4498,0.5015,0.454,0.521,0.5365,0.5428,0.5,0.426]","[0.4951,0.4844,0.5078,0.4766,0.4932,0.3623,0.502,0.4814]"
8,"[0.0001,0.0001,1.,0.0001,0.0001,0.0001,0.0235,0.0001]","[0.0293,0.0117,0.9688,0.0234,0.0273,0.0195,0.0273,0.0068]"
8,"[0.4922,0.558,0.491,0.5038,0.555,0.485,0.4975,0.5378]","[0.4746,0.5547,0.5303,0.5186,0.5166,0.4971,0.5068,0.4707]"
8,"[0.4473,0.4087,0.5052,0.5322,0.397,0.5222,0.5042,0.539]","[0.5098,0.4189,0.4941,0.4121,0.5127,0.5557,0.5,0.4727]"
8,"[0.5282,0.4835,0.4992,0.5605,0.5297,0.547,0.4825,0.5173]","[0.5049,0.4775,0.5322,0.4922,0.4980,0.4609,0.5078,0.4541]"
8,"[0.4955,0.995,0.509,0.3817,0.4897,0.5135,1.,0.6982]","[0.4941,0.9746,0.5205,0.4150,0.5176,0.4150,0.9941,0.7139]"
8,"[0.4372,0.2573,0.6727,0.7352,0.4717,0.6913,0.4493,0.3798]","[0.4658,0.4824,0.5244,0.6621,0.5098,0.5068,0.4521,0.5088]"
8,"[0.513,0.5188,0.503,0.4355,0.525,0.5182,0.4367,0.551]","[0.5098,0.502,0.5361,0.4561,0.5039,0.5127,0.4717,0.5547]"
8,"[0.606,0.5807,0.5013,0.4512,0.5092,0.4527,0.474,0.4605]","[0.4277,0.5117,0.4746,0.4902,0.4238,0.4756,0.4961,0.5039]"
8,"[0.5645,0.5512,0.5685,0.471,0.502,0.4805,0.5383,0.4218]","[0.5078,0.4961,0.4424,0.4873,0.4951,0.3564,0.5186,0.4980]"
8,"[0.4505,0.5315,0.4638,0.4952,0.536,0.596,0.515,0.4863]","[0.5098,0.4902,0.4990,0.4766,0.5107,0.3623,0.4941,0.5127]"
